assessmentIdentifier,edfi_descriptor
WIN_Soft_Skills,uri://ed-fi.org/AssessmentCategoryDescriptor#Other
WIN_Academic_Skills,uri://ed-fi.org/AssessmentCategoryDescriptor#Other
