codeValue,description,namespace,shortDescription
1.0,1.0,uri://datarecognitioncorp.com/PerformanceLevelDescriptor,1.0
2.0,2.0,uri://datarecognitioncorp.com/PerformanceLevelDescriptor,2.0
3.0,3.0,uri://datarecognitioncorp.com/PerformanceLevelDescriptor,3.0
