codeValue,description,namespace,shortDescription
Red,Red,uri://dibels.uoregon.edu/assessment/idel/PerformanceLevelDescriptor,Red
Yellow,Yellow,uri://dibels.uoregon.edu/assessment/idel/PerformanceLevelDescriptor,Yellow
Green,Green,uri://dibels.uoregon.edu/assessment/idel/PerformanceLevelDescriptor,Green
Intensive,Intensive,uri://dibels.uoregon.edu/assessment/idel/PerformanceLevelDescriptor,Intensive
Strategic,Strategic,uri://dibels.uoregon.edu/assessment/idel/PerformanceLevelDescriptor,Strategic
Benchmark,Benchmark,uri://dibels.uoregon.edu/assessment/idel/PerformanceLevelDescriptor,Benchmark
Not Determined,Not Determined,uri://dibels.uoregon.edu/assessment/idel/PerformanceLevelDescriptor,Not Determined
