codeValue,description,namespace,shortDescription
D,Distinction,uri://cambridgeinternational.org/PerformanceLevelDescriptor,Distinction
M,Merit,uri://cambridgeinternational.org/PerformanceLevelDescriptor,Merit
P,Pass,uri://cambridgeinternational.org/PerformanceLevelDescriptor,Pass
F,Fail,uri://cambridgeinternational.org/PerformanceLevelDescriptor,Fail
