codeValue,description,namespace,shortDescription
1,Support Needed,uri://datarecognitioncorp.com/PerformanceLevelDescriptor,Support Needed
2,Near Target,uri://datarecognitioncorp.com/PerformanceLevelDescriptor,Near Target
3,Prepared,uri://datarecognitioncorp.com/PerformanceLevelDescriptor,Prepared
