codeValue,description,namespace,shortDescription
O,Online,uri://datarecognitioncorp.com/Assessments/SCPASS/PlatformTypeDescriptor,Online
P,Paper and pencil,uri://datarecognitioncorp.com/Assessments/SCPASS/PlatformTypeDescriptor,Paper and pencil
