assessmentIdentifier,assessmentTitle,assessmentFamily,namespace,assessmentCategoryDescriptor,academicSubjectDescriptor
ACT Aspire,ACT Aspire,ACT Aspire,uri://act.org/Assessments/ACTAspire,uri://act.org/Assessments/ACTAspire/AssessmentCategoryDescriptor#Summative Assessment,uri://ed-fi.org/AcademicSubjectDescriptor#Composite
