codeValue,description,namespace,shortDescription
Below, Student is below expectations, uri://www.teachingstrategies.com/assessment/PerformanceLevelDescriptor, Below
Meet, Student meets expectations, uri://www.teachingstrategies.com/assessment/PerformanceLevelDescriptor, Meet
Exceed, Student exceeds expectations, uri://www.teachingstrategies.com/assessment/PerformanceLevelDescriptor, Exceed
Emerging, Student's readiness is emerging, uri://www.teachingstrategies.com/assessment/PerformanceLevelDescriptor, Emerging
Accomplished, Student's readiness is accomplished, uri://www.teachingstrategies.com/assessment/PerformanceLevelDescriptor, Accomplished
