codeValue,description,namespace,shortDescription
Raw Score,The assessment is reported using a raw score.,uri://pearson.com/AssessmentReportingMethodDescriptor,Raw Score
Percent,The assessment is reported using a percent score.,uri://pearson.com/AssessmentReportingMethodDescriptor,Percent
Stanine,The assessment is reported using a standard nine-point scale scores for norm-referenced interpretation.,uri://pearson.com/AssessmentReportingMethodDescriptor,Stanine
Rubric,The assessment is reported using a rubric score.,uri://pearson.com/AssessmentReportingMethodDescriptor,Rubric
